Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.573, 5.376, 0.321, 1.912, 0.914, 0.355, 4.955, 1.206, 3.212, 23.506, , , , 47.180, 89.510
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.206, 2.596, 0.322, 1.917, 0.981, 0.358, 4.967, 1.236, 3.274, 24.205, , , , 49.726, 90.788
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.532, 2.427, 0.312, 1.954, 0.917, 0.352, 4.885, 1.220, 3.234, 23.858, , , , 43.134, 82.825
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.819, 4.510, 0.507, 2.009, 0.917, 0.356, 4.925, 1.197, 3.196, 23.468, , , , 49.278, 91.182
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.679, 3.939, 0.313, 1.945, 0.925, 0.350, 4.833, 1.202, 3.165, 23.312, , , , 39.596, 80.259
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.167, 2.692, 0.303, 1.921, 0.967, 0.363, 4.983, 1.257, 3.291, 24.278, , , , 54.337, 95.559
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.714, 3.580, 0.300, 1.844, 0.912, 0.403, 4.833, 1.175, 3.198, 23.400, , , , 46.871, 87.230
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.496, 2.716, 0.378, 1.920, 0.912, 0.353, 4.882, 1.210, 3.226, 23.546, , , , 48.320, 87.959
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11d.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.514, 2.492, 0.294, 1.819, 0.824, 0.350, 4.586, 1.142, 3.170, 22.258, , , , 12.804, 50.253
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.650, 2.967, 0.294, 1.955, 0.875, 0.349, 4.732, 1.137, 3.200, 22.584, , , , 12.171, 50.914
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.655, 2.505, 0.299, 1.909, 0.867, 0.350, 4.883, 1.201, 3.308, 22.785, , , , 12.350, 51.112
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.679, 2.599, 0.287, 1.906, 0.842, 0.350, 4.825, 1.175, 3.181, 23.083, , , , 13.162, 52.089
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.568, 3.973, 0.275, 1.848, 0.856, 0.354, 4.808, 1.183, 3.269, 23.666, , , , 12.655, 53.455
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.686, 4.539, 0.273, 1.858, 0.877, 0.362, 4.829, 1.207, 3.246, 23.049, , , , 12.133, 53.059
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.585, 2.486, 0.287, 1.884, 0.849, 0.355, 4.776, 1.211, 3.212, 22.833, , , , 11.349, 49.827
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.533, 2.547, 0.293, 1.911, 0.857, 0.345, 4.888, 1.177, 3.229, 23.073, , , , 12.603, 51.456
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.657, 3.092, 0.269, 1.834, 0.846, 0.353, 4.728, 1.172, 3.207, 22.661, , , , 11.307, 50.126
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.524, 2.494, 0.292, 1.910, 0.863, 0.366, 4.947, 1.200, 3.245, 23.189, , , , 12.661, 51.691
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.561, 2.615, 0.265, 1.874, 0.843, 0.342, 4.634, 1.159, 3.129, 22.578, , , , 12.538, 50.538
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.536, 2.512, 0.280, 1.896, 0.880, 0.350, 4.814, 1.183, 3.206, 24.119, , , , 12.639, 52.415
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.543, 2.830, 0.267, 1.837, 0.847, 0.355, 4.795, 1.175, 3.198, 22.677, , , , 12.305, 50.829
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.627, 3.161, 0.267, 1.875, 0.838, 0.342, 4.770, 1.206, 3.179, 22.768, , , , 10.972, 50.005
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.562, 2.486, 0.288, 1.901, 0.851, 0.349, 4.814, 1.179, 3.187, 23.445, , , , 11.941, 51.003
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.635, 2.995, 0.302, 1.774, 0.799, 0.347, 4.600, 1.154, 3.155, 22.734, , , , 24.835, 63.330
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.658, 3.101, 0.261, 1.828, 0.827, 0.351, 4.857, 1.193, 3.250, 22.949, , , , 25.014, 64.289
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.884, 3.131, 0.290, 1.870, 0.834, 0.354, 4.779, 1.164, 3.199, 22.658, , , , 26.213, 65.376
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.589, 3.942, 0.277, 1.836, 0.816, 0.350, 4.721, 1.169, 3.229, 22.746, , , , 24.724, 65.399
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.622, 2.478, 0.373, 1.841, 0.817, 0.352, 4.780, 1.144, 3.227, 22.553, , , , 28.812, 66.999
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.631, 2.658, 0.269, 1.893, 0.820, 0.352, 4.854, 1.213, 3.256, 22.846, , , , 28.176, 66.968
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.526, 2.433, 0.264, 1.858, 0.820, 0.351, 4.736, 1.163, 3.200, 24.532, , , , 29.163, 69.046
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.728, 3.308, 0.265, 1.836, 0.827, 0.370, 4.887, 1.166, 3.266, 23.197, , , , 29.507, 69.357
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.574, 2.432, 0.284, 1.949, 0.832, 0.358, 4.924, 1.179, 3.269, 23.112, , , , 28.587, 67.500
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.685, 3.136, 0.267, 1.814, 0.820, 0.353, 4.837, 1.177, 3.247, 23.009, , , , 25.692, 65.037
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.611, 2.556, 0.269, 1.871, 0.822, 0.359, 4.840, 1.169, 3.228, 22.831, , , , 30.527, 69.083
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.626, 2.650, 0.275, 1.824, 0.821, 0.347, 4.863, 1.182, 3.255, 23.002, , , , 27.787, 66.632
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.720, 4.510, 0.288, 1.890, 0.826, 0.353, 4.891, 1.172, 3.227, 23.360, , , , 26.065, 67.302
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.589, 2.486, 0.289, 1.849, 0.819, 0.352, 4.779, 1.188, 3.192, 22.715, , , , 27.594, 65.852
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.757, 3.206, 0.286, 1.884, 0.867, 0.349, 4.779, 1.173, 3.218, 22.687, , , , 28.283, 67.489
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.546, 2.649, 0.330, 1.891, 0.883, 0.346, 4.900, 1.195, 3.133, 22.751, , , , 35.797, 74.421
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.515, 2.582, 0.300, 1.869, 0.880, 0.343, 4.823, 1.211, 3.076, 22.607, , , , 34.366, 72.572
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.689, 3.735, 0.306, 1.893, 0.881, 0.350, 4.758, 1.211, 3.151, 22.753, , , , 35.257, 74.984
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.903, 2.835, 0.300, 1.888, 0.894, 0.355, 4.816, 1.208, 3.172, 22.672, , , , 33.242, 72.285
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.512, 2.647, 0.335, 1.927, 0.903, 0.351, 4.831, 1.217, 3.138, 22.729, , , , 33.467, 72.057
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.580, 2.678, 0.310, 1.949, 0.914, 0.355, 4.841, 1.214, 3.132, 24.205, , , , 34.842, 75.020
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.792, 2.492, 0.329, 1.868, 0.868, 0.346, 4.754, 1.217, 3.147, 22.933, , , , 32.745, 71.491
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.648, 3.202, 0.301, 1.888, 0.895, 0.358, 4.790, 1.207, 3.126, 22.705, , , , 31.538, 70.658
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.693, 2.706, 0.303, 1.889, 0.886, 0.348, 4.746, 1.185, 3.109, 23.730, , , , 33.615, 73.210
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.595, 2.669, 0.323, 1.899, 0.881, 0.347, 4.832, 1.207, 3.142, 22.882, , , , 35.523, 74.300
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.487, 2.647, 0.319, 1.859, 0.861, 0.345, 4.661, 1.158, 3.071, 22.170, , , , 32.348, 69.926
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.520, 2.630, 0.357, 1.891, 0.891, 0.341, 4.752, 1.162, 3.091, 22.573, , , , 33.264, 71.472
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.963, 2.585, 0.300, 1.894, 0.877, 0.353, 4.795, 1.209, 3.078, 22.519, , , , 37.140, 75.713
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.574, 2.583, 0.302, 1.848, 0.863, 0.335, 4.679, 1.176, 3.078, 22.471, , , , 34.709, 72.618
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.744, 3.339, 0.379, 1.899, 0.886, 0.340, 4.840, 1.193, 3.083, 23.545, , , , 37.026, 77.274
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/12c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.597, 2.439, 0.270, 1.860, 0.849, 0.358, 4.756, 1.171, 3.226, 22.834, , , , 35.833, 74.193
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.561, 2.571, 0.295, 1.882, 0.843, 0.353, 4.753, 1.174, 3.192, 22.536, , , , 36.336, 74.496
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.647, 2.551, 0.295, 1.904, 0.859, 0.358, 4.832, 1.195, 3.284, 22.554, , , , 35.339, 73.818
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.208, 2.518, 0.265, 1.861, 0.855, 0.361, 4.800, 1.168, 3.285, 22.702, , , , 35.429, 74.452
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.523, 2.638, 0.294, 1.903, 0.863, 0.359, 4.970, 1.215, 3.433, 22.945, , , , 38.173, 77.316
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.527, 2.553, 0.269, 1.901, 0.856, 0.359, 4.847, 1.192, 3.302, 22.755, , , , 38.550, 77.111
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.518, 2.681, 0.287, 1.894, 0.864, 0.358, 4.873, 1.207, 3.285, 22.924, , , , 37.434, 76.325
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.552, 2.607, 0.287, 1.921, 0.841, 0.353, 4.937, 1.158, 3.278, 22.913, , , , 38.062, 76.909
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.569, 2.551, 0.284, 1.833, 0.886, 0.351, 4.802, 1.161, 3.252, 22.622, , , , 35.193, 73.504
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.537, 2.766, 0.270, 1.867, 0.853, 0.357, 4.866, 1.190, 3.262, 23.167, , , , 38.606, 77.741
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.658, 2.489, 0.290, 1.888, 0.851, 0.357, 4.842, 1.183, 3.264, 22.940, , , , 35.002, 73.764
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.022, 2.491, 0.268, 1.831, 0.851, 0.354, 4.880, 1.171, 3.289, 22.847, , , , 37.294, 76.298
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.753, 3.828, 0.266, 1.924, 0.852, 0.354, 4.832, 1.157, 3.286, 22.717, , , , 37.794, 77.763
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.546, 2.579, 0.301, 1.934, 0.856, 0.358, 4.857, 1.221, 3.304, 23.311, , , , 38.017, 77.284
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.690, 2.561, 0.287, 1.927, 0.850, 0.353, 4.875, 1.186, 3.277, 22.861, , , , 37.978, 76.845
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/13a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.737, 3.294, 0.307, 2.066, 0.950, 0.438, 5.347, 1.312, 3.674, 25.305, , , , 5479.629, 5523.059
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.522, 3.232, 0.288, 1.996, 0.950, 0.378, 5.238, 1.261, 3.521, 25.695, , , , 5028.492, 5071.573
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.521, 3.275, 0.301, 2.050, 0.963, 0.374, 5.255, 1.277, 3.520, 25.020, , , , 5081.906, 5124.462
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.528, 3.238, 0.287, 2.099, 0.960, 0.378, 5.282, 1.316, 3.536, 24.825, , , , 5129.651, 5172.100
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.545, 3.475, 0.289, 2.029, 0.961, 0.376, 5.271, 1.265, 3.554, 24.958, , , , 4988.123, 5030.846
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.640, 3.270, 0.322, 2.136, 0.961, 0.384, 5.494, 1.318, 3.625, 24.987, , , , 5416.709, 5459.846
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.505, 3.235, 0.279, 1.951, 0.968, 0.369, 5.108, 1.238, 3.488, 24.083, , , , 4870.378, 4911.602
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.593, 3.414, 0.288, 2.044, 0.956, 0.379, 5.217, 1.271, 3.558, 24.956, , , , 5212.055, 5254.731
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.546, 3.518, 0.286, 2.042, 0.939, 0.369, 5.223, 1.305, 3.519, 24.809, , , , 5020.599, 5063.155
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.541, 3.295, 0.290, 2.081, 0.937, 0.377, 5.263, 1.306, 3.591, 25.476, , , , 5076.702, 5119.859
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.133, 3.280, 0.310, 2.056, 0.944, 0.383, 5.332, 1.273, 3.593, 24.939, , , , 4775.026, 4818.269
