Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.158, , 0.460, 1.818, 0.265, 0.150, , , , , 0.146, 0.121, 0.021, 31.922, 35.061
0.174, , 0.572, 0.870, 0.412, 0.201, , , , , 0.231, 0.164, 0.020, 112.493, 115.137
0.159, , 0.475, 1.168, 0.409, 0.233, , , , , 0.238, 0.186, 0.022, 231.607, 234.497
0.305, 0.671, 0.405, 0.690, 0.412, 0.164, , , , , 0.178, 0.156, 0.021, 2.767, 5.769
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.174, , 0.682, 0.924, 0.454, 0.293, , , , , 0.272, 0.181, 0.019, 31.907, 34.906
0.167, , 0.692, 0.863, 0.409, 0.206, , , , , 0.227, 0.166, 0.020, 117.819, 120.569
0.129, , 0.547, 0.862, 0.418, 0.217, , , , , 0.231, 0.180, 0.020, 253.262, 255.866
1.079, 0.460, 0.382, 0.668, 0.404, 0.165, , , , , 0.167, 0.153, 0.022, 2.967, 6.467
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.141, , 0.452, 0.922, 0.338, 0.155, , , , , 0.154, 0.123, 0.020, 32.258, 34.563
0.165, , 0.581, 0.877, 0.415, 0.200, , , , , 0.234, 0.169, 0.021, 118.888, 121.550
0.129, , 0.477, 0.864, 0.407, 0.225, , , , , 0.232, 0.177, 0.021, 244.880, 247.412
0.255, 0.518, 0.428, 0.737, 0.405, 0.160, , , , , 0.171, 0.153, 0.022, 1.952, 4.801
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.150, , 0.412, 0.614, 0.264, 0.151, , , , , 0.209, 0.122, 0.022, 31.705, 33.649
0.199, , 0.847, 0.958, 0.432, 0.212, , , , , 0.241, 0.171, 0.022, 115.795, 118.877
0.149, , 1.546, 0.838, 0.409, 0.217, , , , , 0.231, 0.183, 0.021, 260.359, 263.953
0.258, 0.550, 0.394, 0.642, 0.398, 0.162, , , , , 0.798, 0.159, 0.022, 1.934, 5.317
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.145, , 0.402, 0.616, 0.285, 0.149, , , , , 0.148, 0.120, 0.020, 31.796, 33.681
0.176, , 0.481, 0.876, 0.405, 0.203, , , , , 0.235, 0.169, 0.021, 123.267, 125.833
0.129, , 0.495, 0.884, 0.416, 0.217, , , , , 0.229, 0.180, 0.022, 255.646, 258.218
0.224, 0.556, 0.396, 0.678, 0.401, 0.160, , , , , 0.165, 0.152, 0.022, 1.921, 4.675
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.152, , 0.422, 0.589, 0.266, 0.150, , , , , 0.150, 0.121, 0.021, 32.111, 33.982
0.168, , 0.565, 0.870, 0.413, 0.201, , , , , 0.228, 0.166, 0.021, 123.083, 125.715
0.158, , 0.458, 0.887, 0.402, 0.213, , , , , 0.230, 0.179, 0.021, 232.544, 235.092
0.224, 0.507, 0.411, 0.721, 0.397, 0.160, , , , , 0.167, 0.167, 0.022, 1.924, 4.700
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.154, , 0.487, 0.620, 0.277, 0.152, , , , , 0.151, 0.124, 0.022, 31.268, 33.255
0.161, , 0.743, 0.854, 0.413, 0.201, , , , , 0.232, 0.168, 0.019, 120.947, 123.738
0.161, , 0.978, 0.833, 0.414, 0.218, , , , , 0.235, 0.183, 0.020, 233.020, 236.062
0.271, 0.487, 0.385, 0.668, 0.401, 0.163, , , , , 0.167, 0.152, 0.022, 1.533, 4.249
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.211, , 0.460, 0.683, 0.263, 0.150, , , , , 0.148, 0.120, 0.021, 42.974, 45.030
0.113, , 0.522, 0.894, 0.433, 0.214, , , , , 0.245, 0.174, 0.027, 103.985, 106.607
0.130, , 1.404, 0.834, 0.413, 0.220, , , , , 0.270, 0.181, 0.021, 256.257, 259.730
0.465, 0.490, 0.399, 0.668, 0.408, 0.169, , , , , 0.175, 0.153, 0.021, 1.994, 4.942
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.179, , 0.596, 1.385, 0.270, 0.153, , , , , 0.155, 0.124, 0.021, 32.009, 34.892
0.116, , 0.520, 1.154, 0.425, 0.224, , , , , 0.246, 0.175, 0.022, 117.064, 119.946
0.130, , 1.767, 0.836, 1.166, 0.213, , , , , 0.236, 0.182, 0.021, 264.212, 268.763
0.234, 0.528, 0.399, 0.678, 0.413, 0.165, , , , , 0.175, 0.158, 0.021, 1.862, 4.633
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.175, , 0.540, 0.701, 0.267, 0.146, , , , , 0.149, 0.122, 0.020, 31.946, 34.066
0.164, , 0.553, 0.858, 0.411, 0.197, , , , , 0.227, 0.168, 0.021, 119.572, 122.171
0.150, , 0.516, 0.858, 0.407, 0.218, , , , , 0.227, 0.179, 0.021, 263.380, 265.956
0.252, 0.551, 0.423, 0.661, 0.438, 0.199, , , , , 0.170, 0.157, 0.021, 1.909, 4.781
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.572, , 0.428, 0.611, 0.271, 0.152, , , , , 0.151, 0.123, 0.020, 31.696, 34.024
0.163, , 1.063, 0.860, 0.417, 0.198, , , , , 0.256, 0.168, 0.021, 114.946, 118.092
0.165, , 0.514, 0.837, 0.446, 0.213, , , , , 0.231, 0.180, 0.021, 246.015, 248.622
0.272, 0.494, 0.412, 0.752, 0.404, 0.162, , , , , 0.171, 0.158, 0.022, 3.082, 5.929
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.183, , 0.649, 1.255, 0.272, 0.226, , , , , 0.148, 0.121, 0.020, 31.856, 34.730
0.166, , 0.479, 1.530, 0.413, 0.195, , , , , 0.230, 0.167, 0.022, 112.003, 115.205
0.174, , 0.459, 0.821, 0.405, 0.209, , , , , 0.229, 0.180, 0.021, 238.665, 241.163
0.950, 0.464, 0.411, 0.717, 0.407, 0.164, , , , , 0.172, 0.152, 0.022, 2.809, 6.268
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.165, , 0.669, 0.593, 0.218, 0.126, , , , , 0.128, 0.098, 0.020, 29.302, 31.319
0.077, , 0.456, 0.567, 0.251, 0.135, , , , , 0.142, 0.112, 0.021, 0.984, 2.745
0.077, , 0.447, 0.601, 0.331, 0.177, , , , , 0.183, 0.135, 0.018, 14.948, 16.917
0.087, , 0.427, 0.650, 0.353, 0.183, , , , , 0.183, 0.153, 0.021, 0.121, 2.178
0.082, , 0.477, 0.545, 0.269, 0.195, , , , , 0.194, 0.144, 0.016, 14.623, 16.545
0.350, 1.141, 0.431, 0.870, 0.577, 0.225, , , , , 0.247, 0.225, 0.024, 1.540, 5.630
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.164, , 0.689, 0.918, 0.373, 0.241, , , , , 0.288, 0.148, 0.020, 23.660, 26.501
0.081, , 0.428, 0.586, 0.261, 0.140, , , , , 0.146, 0.114, 0.021, 0.767, 2.544
0.103, , 0.726, 0.707, 0.324, 0.176, , , , , 0.177, 0.129, 0.017, 15.581, 17.940
0.175, , 0.485, 0.634, 0.356, 0.175, , , , , 0.178, 0.148, 0.021, 0.250, 2.422
0.124, , 0.373, 0.586, 0.329, 0.194, , , , , 0.196, 0.141, 0.016, 14.110, 16.069
0.347, 1.010, 0.432, 0.900, 0.589, 0.225, , , , , 0.243, 0.234, 0.024, 1.966, 5.970
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.146, , 0.471, 0.654, 0.219, 0.126, , , , , 0.129, 0.100, 0.022, 23.556, 25.423
0.125, , 0.471, 0.652, 0.253, 0.150, , , , , 0.155, 0.110, 0.019, 1.146, 3.081
0.187, , 0.584, 0.665, 0.330, 0.173, , , , , 0.180, 0.160, 0.019, 23.410, 25.708
0.166, , 0.408, 0.599, 0.344, 0.178, , , , , 0.183, 0.150, 0.021, 0.385, 2.434
0.127, , 0.386, 0.647, 0.269, 0.197, , , , , 0.190, 0.139, 0.017, 19.505, 21.477
0.333, 1.019, 0.476, 0.953, 0.627, 0.247, , , , , 0.263, 0.240, 0.025, 1.336, 5.519
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.444, , 0.667, 0.912, 0.379, 0.241, , , , , 0.223, 0.145, 0.020, 23.643, 26.674
0.194, , 0.499, 0.598, 0.251, 0.131, , , , , 0.141, 0.104, 0.021, 0.626, 2.565
0.129, , 1.174, 0.593, 0.332, 0.177, , , , , 0.182, 0.127, 0.018, 20.428, 23.160
0.093, , 0.907, 0.671, 0.364, 0.190, , , , , 0.199, 0.157, 0.022, 0.119, 2.722
0.069, , 0.387, 0.579, 0.280, 0.209, , , , , 0.221, 0.149, 0.016, 14.290, 16.200
0.888, 1.009, 0.477, 0.964, 0.619, 0.239, , , , , 0.269, 0.239, 0.024, 1.477, 6.205
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.171, , 1.283, 0.607, 0.223, 0.128, , , , , 0.126, 0.099, 0.021, 23.164, 25.822
0.082, , 0.439, 1.131, 0.260, 0.139, , , , , 0.145, 0.112, 0.021, 0.968, 3.297
0.128, , 0.731, 1.208, 0.646, 0.289, , , , , 0.225, 0.137, 0.019, 20.700, 24.083
0.147, , 0.447, 0.662, 0.364, 0.183, , , , , 0.191, 0.152, 0.020, 0.075, 2.241
0.064, , 0.379, 0.763, 0.282, 0.199, , , , , 0.203, 0.146, 0.016, 20.811, 22.863
0.406, 1.684, 0.460, 0.960, 0.613, 0.233, , , , , 0.256, 0.236, 0.023, 2.990, 7.861
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.145, , 0.641, 1.185, 0.388, 0.246, , , , , 0.228, 0.149, 0.020, 22.718, 25.720
0.101, , 0.558, 0.597, 0.262, 0.141, , , , , 0.147, 0.112, 0.020, 0.529, 2.467
0.078, , 0.442, 0.779, 0.337, 0.183, , , , , 0.187, 0.134, 0.016, 20.816, 22.972
0.152, , 0.479, 0.638, 0.373, 0.186, , , , , 0.190, 0.151, 0.020, 0.104, 2.293
0.090, , 0.416, 0.530, 0.268, 0.191, , , , , 0.191, 0.141, 0.015, 19.757, 21.599
0.363, 0.970, 0.467, 1.001, 0.601, 0.244, , , , , 0.258, 0.230, 0.029, 1.678, 5.841
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.152, , 0.577, 0.827, 0.230, 0.130, , , , , 0.131, 0.102, 0.023, 22.961, 25.133
0.103, , 0.581, 0.698, 0.254, 0.137, , , , , 0.143, 0.113, 0.022, 0.422, 2.473
0.124, , 0.538, 0.580, 0.330, 0.183, , , , , 0.187, 0.133, 0.018, 19.167, 21.260
0.117, , 0.962, 1.177, 0.810, 0.337, , , , , 0.294, 0.155, 0.023, 0.210, 4.085
0.143, , 0.527, 0.604, 0.272, 0.197, , , , , 0.200, 0.142, 0.016, 20.352, 22.453
0.486, 1.259, 0.462, 0.954, 0.605, 0.232, , , , , 0.255, 0.233, 0.025, 1.681, 6.192
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.148, , 0.745, 0.804, 0.220, 0.124, , , , , 0.133, 0.101, 0.020, 22.981, 25.276
0.104, , 0.638, 0.701, 0.263, 0.142, , , , , 0.148, 0.112, 0.021, 0.788, 2.917
0.111, , 0.529, 0.584, 0.339, 0.182, , , , , 0.189, 0.135, 0.018, 20.366, 22.453
0.086, , 0.453, 0.658, 0.365, 0.188, , , , , 0.193, 0.154, 0.020, 0.128, 2.245
0.065, , 0.419, 0.633, 0.287, 0.230, , , , , 0.213, 0.148, 0.016, 19.349, 21.360
0.348, 0.995, 0.443, 0.956, 0.619, 0.241, , , , , 0.282, 0.236, 0.024, 3.076, 7.220
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.176, , 2.760, 0.607, 0.221, 0.125, , , , , 0.128, 0.099, 0.023, 23.307, 27.446
0.082, , 0.736, 0.619, 0.264, 0.139, , , , , 0.156, 0.116, 0.021, 0.652, 2.785
0.104, , 0.570, 0.719, 0.342, 0.184, , , , , 0.188, 0.176, 0.031, 19.307, 21.621
0.145, , 0.477, 0.636, 0.359, 0.183, , , , , 0.192, 0.151, 0.020, 0.181, 2.344
0.150, , 0.539, 0.624, 0.283, 0.199, , , , , 0.199, 0.146, 0.017, 18.348, 20.505
0.958, 0.964, 0.543, 0.954, 0.611, 0.235, , , , , 0.257, 0.230, 0.025, 1.722, 6.499
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.114, , 0.607, 0.750, 0.252, 0.127, , , , , 0.126, 0.102, 0.020, 23.252, 25.350
0.111, , 0.457, 0.586, 0.247, 0.132, , , , , 0.137, 0.106, 0.020, 1.357, 3.153
1.318, , 0.400, 0.588, 0.324, 0.176, , , , , 0.232, 0.131, 0.019, 20.749, 23.937
0.130, , 0.461, 0.618, 0.352, 0.182, , , , , 0.183, 0.188, 0.033, 0.692, 2.839
0.113, , 0.348, 0.578, 0.274, 0.195, , , , , 0.200, 0.142, 0.015, 13.864, 15.729
0.718, 0.975, 0.480, 1.007, 0.606, 0.233, , , , , 0.275, 0.230, 0.024, 2.610, 7.158
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.167, , 1.426, 0.927, 0.378, 0.243, , , , , 0.224, 0.146, 0.021, 23.155, 26.687
0.154, , 0.661, 0.650, 0.256, 0.135, , , , , 0.142, 0.108, 0.021, 0.958, 3.085
0.139, , 0.445, 0.861, 0.318, 0.170, , , , , 0.177, 0.129, 0.018, 20.028, 22.285
0.128, , 0.744, 0.700, 0.345, 0.176, , , , , 0.181, 0.147, 0.021, 0.797, 3.239
0.159, , 0.464, 0.534, 0.329, 0.190, , , , , 0.192, 0.141, 0.016, 18.342, 20.367
0.313, 1.126, 0.468, 0.976, 0.636, 0.241, , , , , 0.265, 0.236, 0.026, 2.223, 6.510
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.177, , 0.617, 0.589, 0.223, 0.129, , , , , 0.134, 0.101, 0.019, 22.834, 24.823
0.105, , 0.657, 0.707, 0.274, 0.145, , , , , 0.153, 0.114, 0.023, 0.916, 3.094
0.109, , 0.612, 0.613, 0.364, 0.193, , , , , 0.193, 0.140, 0.018, 21.103, 23.345
0.095, , 0.468, 0.700, 0.392, 0.192, , , , , 0.205, 0.155, 0.023, 1.292, 3.522
0.099, , 0.570, 0.661, 0.304, 0.216, , , , , 0.216, 0.155, 0.017, 13.797, 16.035
0.471, 1.522, 0.480, 0.957, 0.607, 0.228, , , , , 0.253, 0.230, 0.025, 1.648, 6.421
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.116, , 0.795, 0.604, 0.232, 0.133, , , , , 0.133, 0.101, 0.020, 23.346, 25.480
0.090, , 0.557, 0.601, 0.261, 0.138, , , , , 0.146, 0.113, 0.022, 0.761, 2.689
0.171, , 0.625, 1.121, 0.357, 0.180, , , , , 0.184, 0.137, 0.018, 16.369, 19.162
0.114, , 0.659, 0.707, 0.358, 0.181, , , , , 0.188, 0.153, 0.028, 0.151, 2.539
0.089, , 0.488, 0.555, 0.277, 0.197, , , , , 0.201, 0.148, 0.016, 19.756, 21.727
0.476, 1.049, 0.471, 0.914, 0.618, 0.234, , , , , 0.252, 0.228, 0.023, 1.692, 5.957
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.170, , 0.573, 1.640, 0.380, 0.242, , , , , 0.222, 0.177, 0.020, 22.832, 26.256
0.158, , 0.616, 0.693, 0.249, 0.133, , , , , 0.144, 0.114, 0.020, 0.918, 3.045
0.173, , 0.532, 0.613, 0.325, 0.175, , , , , 0.178, 0.130, 0.016, 15.664, 17.806
0.164, , 0.571, 0.637, 0.354, 0.180, , , , , 0.189, 0.150, 0.020, 0.224, 2.489
0.116, , 0.379, 0.589, 0.269, 0.198, , , , , 0.198, 0.140, 0.016, 19.692, 21.597
0.531, 0.951, 0.459, 0.988, 0.616, 0.236, , , , , 0.263, 0.239, 0.025, 1.762, 6.070
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.168, , 0.628, 0.987, 0.372, 0.241, , , , , 0.223, 0.146, 0.021, 23.557, 26.343
0.144, , 0.401, 0.655, 0.250, 0.133, , , , , 0.143, 0.105, 0.021, 0.741, 2.593
0.177, , 0.570, 0.849, 0.316, 0.166, , , , , 0.174, 0.127, 0.017, 20.482, 22.878
0.148, , 0.628, 0.608, 0.420, 0.177, , , , , 0.181, 0.142, 0.020, 0.271, 2.595
0.134, , 0.394, 0.781, 0.277, 0.199, , , , , 0.200, 0.138, 0.016, 19.691, 21.830
0.412, 1.009, 0.445, 0.928, 0.607, 0.236, , , , , 0.265, 0.243, 0.025, 1.913, 6.083
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.180, , 0.628, 0.951, 0.363, 0.160, , , , , 0.159, 0.124, 0.020, 3.648, 6.233
0.068, , 0.491, 0.625, 0.349, 0.180, , , , , 0.186, 0.144, 0.018, 0.091, 2.152
0.063, , 0.333, 0.538, 0.288, 0.199, , , , , 0.206, 0.152, 0.017, 13.970, 15.766
0.444, , 0.534, 0.932, 0.593, 0.277, , , , , 0.327, 0.249, 0.023, 2.050, 5.429
0.327, 0.665, 0.405, 0.846, 0.518, 0.224, , , , , 0.247, 0.220, 0.022, 1.936, 5.410
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.172, , 0.662, 0.989, 0.497, 0.325, , , , , 0.307, 0.201, 0.021, 4.469, 7.643
0.131, , 0.529, 0.579, 0.344, 0.178, , , , , 0.185, 0.144, 0.020, 0.098, 2.208
0.101, , 0.359, 0.579, 0.276, 0.200, , , , , 0.205, 0.150, 0.016, 20.007, 21.893
0.167, , 1.764, 0.952, 0.602, 0.280, , , , , 0.309, 0.251, 0.024, 2.063, 6.412
0.361, 0.658, 0.407, 0.950, 0.521, 0.234, , , , , 0.255, 0.221, 0.022, 2.110, 5.739
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.136, , 0.661, 2.084, 0.514, 0.335, , , , , 0.316, 0.207, 0.021, 4.440, 8.714
0.103, , 0.574, 0.592, 0.346, 0.184, , , , , 0.186, 0.148, 0.017, 0.116, 2.266
0.121, , 0.478, 0.539, 0.275, 0.198, , , , , 0.209, 0.151, 0.016, 20.612, 22.599
0.174, , 0.549, 1.022, 0.614, 0.287, , , , , 0.318, 0.261, 0.020, 2.576, 5.821
0.450, 1.120, 0.822, 1.737, 0.600, 0.252, , , , , 0.478, 0.221, 0.022, 2.666, 8.368
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.173, , 1.160, 1.062, 0.514, 0.330, , , , , 0.317, 0.223, 0.022, 3.369, 7.170
0.159, , 0.617, 0.972, 0.613, 0.369, , , , , 0.353, 0.236, 0.047, 0.134, 3.500
0.088, , 0.356, 0.563, 0.273, 0.193, , , , , 0.203, 0.149, 0.016, 19.935, 21.776
0.279, , 0.539, 0.949, 0.598, 0.277, , , , , 0.311, 0.248, 0.023, 2.233, 5.457
0.386, 0.750, 0.401, 0.905, 0.504, 0.221, , , , , 0.241, 0.211, 0.020, 2.233, 5.872
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.173, , 1.327, 1.003, 0.551, 0.326, , , , , 0.310, 0.201, 0.020, 3.539, 7.450
0.106, , 0.413, 0.738, 0.341, 0.189, , , , , 0.185, 0.195, 0.019, 0.125, 2.311
0.109, , 0.450, 0.597, 0.286, 0.202, , , , , 0.210, 0.150, 0.016, 17.651, 19.671
0.164, , 0.517, 0.938, 0.602, 0.290, , , , , 0.358, 0.247, 0.024, 2.410, 5.550
0.273, 0.636, 0.402, 0.895, 0.526, 0.230, , , , , 0.245, 0.215, 0.020, 2.355, 5.797
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.186, , 2.057, 0.982, 0.499, 0.327, , , , , 0.310, 0.202, 0.022, 3.441, 8.026
0.140, , 0.648, 1.061, 0.351, 0.183, , , , , 0.189, 0.151, 0.022, 0.137, 2.882
0.130, , 0.517, 0.766, 0.276, 0.197, , , , , 0.205, 0.151, 0.017, 18.311, 20.570
0.169, , 0.549, 0.941, 0.609, 0.286, , , , , 0.323, 0.260, 0.025, 3.371, 6.533
0.286, 0.663, 0.408, 0.867, 0.522, 0.229, , , , , 0.249, 0.216, 0.022, 2.561, 6.023
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.180, , 0.650, 0.959, 0.487, 0.315, , , , , 0.300, 0.196, 0.022, 4.218, 7.327
0.136, , 0.589, 0.670, 0.340, 0.181, , , , , 0.185, 0.141, 0.019, 0.197, 2.458
0.151, , 0.540, 0.575, 0.279, 0.197, , , , , 0.206, 0.152, 0.018, 21.200, 23.318
0.215, , 0.896, 1.471, 0.598, 0.280, , , , , 0.313, 0.249, 0.025, 2.164, 6.211
0.393, 0.832, 0.747, 1.481, 1.033, 0.517, , , , , 0.501, 0.288, 0.020, 2.137, 7.949
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.175, , 0.910, 1.066, 0.505, 0.327, , , , , 0.311, 0.202, 0.020, 3.524, 7.040
0.129, , 0.575, 0.716, 0.400, 0.182, , , , , 0.188, 0.142, 0.020, 0.124, 2.476
0.106, , 0.384, 0.590, 0.283, 0.209, , , , , 0.211, 0.156, 0.016, 18.847, 20.802
0.170, , 0.522, 0.984, 0.603, 0.289, , , , , 0.322, 0.255, 0.025, 3.339, 6.509
0.336, 0.891, 0.637, 0.960, 0.526, 0.234, , , , , 0.249, 0.220, 0.023, 2.410, 6.486
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.193, , 1.033, 1.004, 0.495, 0.320, , , , , 0.305, 0.200, 0.020, 3.427, 6.997
0.149, , 0.640, 0.750, 0.352, 0.186, , , , , 0.184, 0.149, 0.020, 0.133, 2.563
0.145, , 0.478, 0.736, 0.279, 0.195, , , , , 0.205, 0.148, 0.017, 19.719, 21.922
0.210, , 0.548, 0.966, 0.686, 0.285, , , , , 0.316, 0.258, 0.024, 2.106, 5.399
0.349, 0.674, 0.402, 0.856, 0.529, 0.235, , , , , 0.252, 0.215, 0.020, 2.119, 5.651
