Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.027, 175.657, 0.011
0.000, 0.024, 178.532, 0.011
0.000, 0.028, 174.052, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/26c.sql...
0.000, 0.012, 45720.746, 0.025
0.000, 0.011, 45827.850, 0.014
0.000, 0.011, 45562.392, 0.025
0.000, 0.012, 45731.534, 0.010
0.000, 0.011, 45547.161, 0.013
0.000, 0.011, 45706.844, 0.030
0.000, 0.027, 45694.756, 0.011
0.000, 0.012, 45817.758, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/27a.sql...
0.000, 0.011, 68.743, 0.008
0.000, 0.024, 68.695, 0.007
0.000, 0.011, 68.286, 0.007
0.000, 0.026, 68.245, 0.008
0.000, 0.011, 68.437, 0.007
0.000, 0.011, 68.243, 0.010
0.000, 0.012, 68.675, 0.007
0.000, 0.011, 68.499, 0.008
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/27b.sql...
0.000, 0.024, 57.947, 0.006
0.000, 0.024, 58.006, 0.006
0.000, 0.010, 58.451, 0.007
0.000, 0.025, 57.553, 0.006
0.000, 0.009, 57.499, 0.009
0.000, 0.022, 57.593, 0.007
0.000, 0.009, 57.694, 0.007
0.000, 0.009, 57.644, 0.006
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/27c.sql...
0.000, 0.023, 73.500, 0.006
0.000, 0.007, 73.572, 0.021
0.000, 0.007, 72.915, 0.006
0.000, 0.025, 72.890, 0.021
0.000, 0.007, 73.232, 0.021
0.000, 0.023, 72.918, 0.006
0.000, 0.007, 73.071, 0.021
0.000, 0.008, 72.962, 0.021
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/28a.sql...
0.000, 0.023, 532.471, 0.011
0.000, 0.007, 532.585, 0.010
0.000, 0.023, 524.768, 0.011
0.000, 0.007, 529.251, 0.012
0.000, 0.007, 530.193, 0.011
0.000, 0.023, 527.747, 0.011
0.000, 0.007, 524.824, 0.011
0.000, 0.008, 532.278, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/28b.sql...
0.000, 0.026, 251.476, 0.011
0.000, 0.027, 253.103, 0.011
0.000, 0.027, 247.925, 0.012
0.000, 0.027, 251.022, 0.010
0.000, 0.027, 250.366, 0.010
0.000, 0.027, 251.238, 0.011
0.000, 0.012, 250.870, 0.011
0.000, 0.027, 251.602, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/28c.sql...
0.000, 0.027, 1119.013, 0.010
0.000, 0.026, 1127.786, 0.011
0.000, 0.027, 1120.930, 0.011
0.000, 0.026, 1122.163, 0.011
0.000, 0.026, 1120.837, 0.011
0.000, 0.027, 1119.602, 0.018
0.000, 0.012, 1128.651, 0.010
0.000, 0.026, 1121.812, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/29a.sql...
0.000, 0.011, 98.923, 0.010
0.000, 0.011, 98.133, 0.025
0.000, 0.012, 98.182, 0.010
0.000, 0.011, 98.170, 0.009
0.000, 0.012, 97.169, 0.009
0.000, 0.011, 98.186, 0.009
0.000, 0.012, 96.643, 0.010
0.000, 0.012, 97.599, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/29b.sql...
0.000, 0.011, 88.675, 0.006
0.001, 0.010, 90.011, 0.007
